11198	A cheerful barwoman with blonde hair stands behind a wooden bar, flanked by shelves stocked with colorful bottles and glassware, while three red stools sit ready for patrons in front of the counter.
11208	Over-ear headphones with purple and white color scheme, featuring cushioned ear cups, adjustable headband, and visible audio cables extending downward.
11200	A brown crustacean with a segmented body, two large claws, and multiple legs, resembling a crawfish or crab.
11207	A smiling mailwoman in a blue uniform, carrying a brown shoulder bag and pulling a yellow postal cart with a crown emblem, is holding an envelope and standing beside a yellow postbox.
11210	A large, deep cooking pot with a lid and two side handles, commonly used for preparing and serving casseroles.
11211	A shopping center with four display windows showcasing various merchandise including perfumes, shoes, jewelry, and clothing, along with a parking entrance indicated by a P sign and arrow below.
11213	A birth certificate document stating the child was born on January 1, 2001, certifying the parents as a woman holding a baby and a man holding a child, issued in Zaragoza on April 23, 2009.
11212	A pair of hinged windows shown in an open position with arrows indicating the inward swinging motion required to close and shut them.
11214	A vibrant green lawn with scattered blades of grass and diagonal sunlight beams filtering through clouds at the horizon.
11206	Two racing cars, one red and white and the other green and yellow, are speeding side by side around a curved track bordered by red and white curbs with green grass beyond.
11217	A scientist wearing a lab coat and glasses holds two test tubes while standing beside a microscope on a table.
11216	A hand performing a snapping motion with the index and middle fingers rapidly closing together to produce a sharp clicking sound.
11219	A rectangular videotape with exposed reels at each end and a central label area, angled diagonally against a plain background.
11220	A surgeon wearing a surgical cap and mask, dressed in teal scrubs, is performing a procedure with surgical instruments under a surgical lamp.
11221	A rocket skyrocket with a blue body, red tip, and lit fuse emitting sparks, angled diagonally against a plain background.
11222	A person with a backpack walks toward the entrance of a building adorned with a tent-themed sign, suggesting a camp, hostel, or summer camp offering shelter and refuge under a sunny sky with a tree nearby.
11223	A woman with blonde hair wearing a red shirt is seated in the driver's seat of a vehicle, hands on the steering wheel, and secured by a seatbelt.
11209	A person dressed in camouflage hunting attire, holding a rifle, standing in a ready stance.
11224	A collection of glassware including a large pitcher with a handle, a stemmed wine glass, a tumbler, and a champagne flute, all depicted with transparent bodies and black outlines.
11227	A cluster of ripe, dark brown dates hanging from a branch with a palm tree in the background.
11226	A person seated on a chair is patting their knees and clapping their hands in rhythm, with the words "PLAS PLAS" indicating the clapping motion.
10340	A father and mother standing on either side of their daughter, with a downward arrow pointing to the child, symbolizing her as the result of their union.
11228	A backpack rests beside a homework worksheet titled "FICHA" with the name "ANA" and a section prompting to "ESCRIBE SU NOMBRE" using pictograms for letters, with "Silla" (chair) labeled as "H," "M" as a door, "A" as a window, and "C" as a bed.
11229	A dentist wearing a mask and gloves is examining a patient seated in a dental chair under a bright overhead lamp.
11232	A shirtless man is in the process of undressing, actively pulling down his blue pants while a red garment lies discarded on the floor beside his brown shoes and loose blue socks.
11233	A person standing with their pants pulled down to their ankles, revealing their underwear and bare feet, surrounded by scattered clothing items on the ground.
11230	A yellow excavator is actively demolishing a multi-story building by tearing through its structure, causing debris and rubble to fall to the ground.
11218	A roll of red insulating tape with a portion unspooled, revealing its adhesive side and a small section of the tape’s backing.
11235	A person with brown hair, wearing a red shirt, is lying awake in bed with a pillow under their head, smiling contentedly.
11236	A circular target with concentric rings scoring from 10 in the center to 2 at the outer edge, featuring colored zones for precision aiming.
11237	A person seated at a desk with art supplies, including colored pencils and a cup of paintbrushes, is actively drawing or painting on paper, with a drawer implied by the desk setup for storage or organization.
11238	A simple drawing on a sheet of paper depicts a stick figure standing beside a house under a sun, with a pencil resting diagonally across the page.
11215	A pork butcher, wearing a white hat and apron, stands behind a counter slicing sausages while hanging cured ham and sausages above and a wheel of cheese rests nearby.
11234	A standing human figure with no clothing, hands clasped in front, and a neutral facial expression.
11231	A bottle of cleaning liquid labeled as a drain cleaner, chemical unblocker, drain opener, or sink unblocker, with an arrow pointing to a plumbing pipe fixture indicating its intended use for unclogging drains.
11241	A human torso with a red shaded area over the chest indicating pain, accompanied by two red lightning bolts pointing toward the chest to symbolize sharp, intense discomfort.
11243	A tamer in a red jacket with yellow stripes stands confidently beside a lion seated on a circus pedestal, holding a stick as the lion looks calmly forward.
11242	A simplified anatomical illustration depicting the human buttocks with red lightning bolts indicating intense pain or discomfort localized in the gluteal region.
11244	A handheld showerhead with a curved flexible hose emitting streams of water.
11239	A woman transitions from a heavier to a slimmer physique, symbolized by a red arrow pointing from her initial overweight state to her final leaner form, with a fish, leafy greens, and a pear positioned between them to represent dietary change.
11248	A person is comfortably seated in a plush red armchair with their feet propped up on a matching ottoman, exuding a sense of cozy relaxation.
11247	Two hands cradle a globe containing a balanced scale, symbolizing the global protection and equitable enforcement of human rights.
11245	A green chalkboard displays musical notation, a hand writing on paper, and a pair of ballet slippers, symbolizing an art class integrating music and dance education.
11249	A woman wearing a hard hat and work overalls is holding a light bulb and a power cord, standing near an electrical outlet with a plugged-in cord.
11250	A pregnant woman's torso is shown with a cross-section revealing a fetus curled inside the womb, connected to the placenta and amniotic sac, illustrating the process of gestation.
11251	A person in a green shirt gestures authoritatively toward another person holding a red paddle, suggesting a directive or assignment near a closed door.
11253	A spiral-shaped pastry with a golden-brown surface generously dusted with white sugar crystals, featuring a central hole and a textured, slightly uneven outline.
11252	A person suffering from illness, depicted with symptoms including fever, headache, neck pain, and earache, alongside medication and pills indicating treatment for sickness.
11255	A movie ticket for the first session, showing a scene of two people embracing on screen, with seating details indicating Sala 9, Fila 27, Asiento 4, and the word "ENTRADA" on the right side.
11240	A smiling conductor in a formal black suit with a red tie, holding a baton in one hand and gesturing with the other, surrounded by floating musical notes.
11257	A person in a red outfit adorned with yellow stars is balancing on a tightrope while holding a long pole for stability.
11256	A person with blonde hair, wearing a red shirt and green shorts, maintains balance on a yellow bench by extending their arms outward for stability.
11258	A person dressed in a brown suit is seated at a desk, actively writing on documents with a pen, surrounded by papers and a closed orange book.
11225	A person wearing brown dress shoes is tapping their foot rhythmically on the ground, producing a "CLAP CLAP" sound effect as part of a tap-dance routine.
11261	A pharmacist in a white coat with a green cross stands behind a counter in a pharmacy, surrounded by shelves holding jars, a bottle, and a syringe, with a blister pack of pills on the counter.
11254	A green emergency exit sign depicting a running figure is mounted on the wall beside a closed brown door with a yellow handle, indicating an accessible entrance or exit in a hallway.
11262	A woman stands behind a workbench displaying a hammer, saw, and nails, with wrenches and pliers hanging on the wall above, representing a hardware dealer or ironmonger.
11265	A florist with blonde hair and a green apron is arranging red flowers at a counter, with a potted plant nearby and a shelf displaying a colorful assortment of flowers behind her.
11266	A female plumber in blue overalls holds a wrench and a pipe while standing beside a sink with visible plumbing underneath.
11264	A vibrant green background adorned with a lively assortment of colorful flowers including white daisies with pink centers, red blossoms, purple petals with orange accents, and small blue flowers, all arranged in a dense, cheerful pattern.
11268	A basket labeled with fruit illustrations sits beside assorted wrapped candies and two chocolate pieces, symbolizing the sweet and diverse offerings of Aragon’s regional produce and confections.
11246	A group of soldiers in uniform, some saluting and others standing at attention, all equipped with rifles and helmets, representing the armed forces in formation.
11267	A smiling individual with blond hair, wearing a green shirt under a brown vest and gray pants, holding a camera with a red strap over their shoulder and a black bag in their other hand.
11269	A cheerful fruit seller in a green apron and cap stands behind a vibrant stall displaying an assortment of fresh produce including watermelons, oranges, cherries, apples, bananas, and grapes.
11270	Two puppets, one wearing a blue cone hat and the other with a red and blue hat, perform on a stage with a red and yellow curtain and a starry purple backdrop, engaging in a lively act that embodies the essence of puppet theatre.
11272	A vibrant red geranium with clustered blossoms and deep green, lobed leaves.
11273	A giant man in a vest, scarf, and boots stands towering over a small town with tiny people and buildings at his feet.
11271	A triumphant individual, adorned with a first-place medal, joyfully lifts a golden trophy above their head in celebration of victory.
11259	A person in a yellow athletic outfit with the number 3 on their chest is actively maneuvering around three red cones, demonstrating agility and precision in a slalom course designed to avoid and negotiate obstacles.
11276	A farmer wearing a yellow hat, blue overalls, and green boots stands beside a pink pig and a white chicken in a fenced enclosure.
11277	A hand holding a pink stapler as it drives a staple into a surface.
11278	A security guard in a brown uniform with yellow accents and a cap stands alert in front of a door marked with a euro symbol, indicating protection of a financial or monetary facility.
11275	A person in athletic attire is performing a spinning turn with a hula hoop around their waist, demonstrating a dynamic physical education movement.
11182	A tall, three-drawer filing cabinet with the bottom drawer partially open, revealing stacked files inside.
11280	A policewoman in uniform stands beside a traffic light, indicating her role in traffic control and law enforcement.
11282	A cheerful ice cream vendor stands behind a colorful display case filled with assorted ice cream flavors, holding a cone with multiple scoops while a sign above shows an ice cream cone and a bowl with a spoon.
11281	A hamburger restaurant or bar featuring a menu with burgers, fries, and soda, a cash register displaying zero euros, and a beverage dispenser with a cup below.
11284	A person with blonde hair tied in a ponytail and wearing glasses is seated at a desk, actively using a computer with both hands on the keyboard and mouse, indicative of someone engaged in computer-related work such as programming or technical support.
11283	A blacksmith stands beside a fiery forge and an anvil, holding a hammer, ready to shape metal.
11285	A smiling woman wearing a yellow hard hat and red suit stands holding blueprints in front of an industrial factory with smokestacks emitting smoke.
11263	A worksheet labeled "FICHA ANA" with a date, instructing to write a name using pictograms representing letters, where "Silla" (chair) is paired with "H", "M" with a table-like shape, "A" with a door, and "C" with a bed.
11260	A referee is showing a red card to a soccer player, indicating his immediate dismissal from the game.
11274	A vibrant yellow sunflower with a large brown center and radiating petals, supported by a green stem with two broad green leaves.
11288	A smiling gardener wearing a hat, green coat, and boots holds a red watering can in one hand and a bouquet of red flowers in the other, standing before a vibrant garden filled with colorful blooms and neatly trimmed hedges.
11287	Two people are exchanging a document while one imagines a birthday cake with candles, suggesting an invitation or request for celebration.
11279	A female civil guard in a green uniform with a peaked cap, standing at attention with a neutral expression and hands at her sides.
11286	Four children of diverse appearances hold hands in a line, symbolizing unity and integration through shared connection and mutual support.
11290	Three people are playing a game where the central player, holding a piece of bacon, exclaims “¡3!” while the two others approach him from either side.
11291	A judge or magistrate seated on a high chair behind a wooden bench, holding a gavel in one hand and resting the other on an open book, with a golden scale of justice emblem on the front of the bench.
11289	A jeweller with blonde hair and a purple blazer stands behind a counter displaying various pieces of jewelry including rings, necklaces, and diamonds on a green mat.
11292	A person wearing a beret and striped shirt, carrying two bags marked with the Euro symbol, depicted as a burglar, thief, bandit, or bank robber.
11293	A woman dressed in a green plaid shirt and blue pants, holding an axe over her shoulder, stands beside a freshly cut log resting on a tree stump, embodying the role of a woodcutter.
11294	A yellow measuring tape with arrows at both ends is positioned above a blank rectangular box, with a question mark above the tape indicating an inquiry about its measured length.
11299	A black remote control with a red power button at the top, a central directional pad with an OK button, a numeric keypad from 0 to 9, and additional function buttons arranged in rows.
11298	A bright orange citrus fruit, likely a mandarin or tangerine, with a textured peel and two green leaves attached at the stem.
11297	A brown suitcase with a top handle, featuring a rectangular shape and visible side seams, angled to show its three-dimensional form.
11302	A green-topped school desk with four legs and a lower shelf for storage or additional workspace.
11301	A female auto-mechanic in blue overalls stands confidently beside an open hood car, holding a wrench in one hand and a flashlight in the other, with a red tool cart nearby, ready to perform maintenance or repairs.
11305	A nun in a traditional black habit with a white wimple and belt stands with hands clasped in prayer beside a church featuring a bell tower topped with a cross and arched windows.
11306	A green, cartoonish monster with spiky hair, wide eyes, sharp teeth, and outstretched arms stands with an open mouth and surprised expression.
11303	A miner wearing a red helmet and blue coveralls stands beside a mine cart filled with coal on railway tracks, holding a pickaxe in one hand.
11295	A lotto game featuring multiple cards with various animal illustrations including a whale, donkey, elephant, goat, rabbit, crab, butterfly, wolf, swan, and a partially visible hippopotamus, with some cards laid out separately matching those on the main grid.
11296	A smiling magician in a purple robe and star-adorned hat is performing a trick by pulling a white rabbit from a top hat placed on a yellow pedestal while holding a magic wand.
11300	A sailor with blonde hair, wearing a white sailor uniform with blue stripes and a hat, stands confidently beside a ship’s bow adorned with an anchor emblem, symbolizing maritime service and seafaring tradition.
11308	A person in an orange shirt is presenting a red sphere with both hands extended outward.
11310	A withered plant in a brown pot droops lifelessly with wilted leaves and a faded flower, transforming into a vibrant, blooming plant in a white pot as indicated by the downward arrow.
11309	A sprig of mistletoe featuring oval green leaves and clusters of round white berries with subtle yellow centers.
11304	A decorated chocolate Easter egg with a light blue shell adorned with white wavy patterns, yellow polka dots, and a red ribbon tied in a bow on top.
11307	A person is taking a bite out of a green apple held in their hand.
11311	A smiling cellist in a formal black tuxedo stands beside an upright bass, holding a bow, ready to perform.
11315	Three individuals stand facing each other with question marks above their heads, symbolizing confusion and disagreement as they struggle to understand one another.
11316	A bright green oval with a glossy highlight and six radiating lines, symbolizing a fresh, vibrant, and newly emerging entity.
11317	A green triangle with a black border and a black circle at its center, symbolizing an "or" condition in logic or decision-making.
11312	A person with a worried expression and hand on their mouth, visibly anxious with steam rising from their ears, has an hourglass floating in their thought bubble, symbolizing time pressure and nervous anticipation.
11320	An optometrist or ophthalmic optician is shown pointing to a Snellen eye chart while a phoropter rests below, indicating a vision testing or eye examination scenario.
11318	A chair, a beach ball, and a bottle are depicted as distinct objects arranged side by side.
11313	A black-bordered triangular symbol with a central black circle and three green triangular segments radiating outward, associated with "neither".
11325	A dejected person stands outside a door with a sign showing a seated figure, while their thought bubble displays a crossed-out seated figure, symbolizing unemployment.
11321	A vibrant pink orchid with a gradient hue, featuring a central white and red spotted lip, three broad petals, and a slender green stem.
11324	A smiling baker in a chef’s uniform and hat stands behind a counter with freshly baked baguettes displayed on shelves and one on the counter.
11326	A stick figure with a sad expression is crossed out by a red diagonal line, standing in front of a doorway, symbolizing unemployment.
11322	A long, slender wooden stick with decorative carvings and evenly spaced notches along its length, angled diagonally across the frame.
11314	Five figures, each marked with a red cross over their face, symbolizing the absence of anyone present.
11319	On a brightly lit stage framed by red curtains, a kneeling actor in a green shirt holds a skull while gesturing upward, facing a standing actress in a white robe with a red sash who extends her hand outward, as audience seats numbered 3, 5, 7, and 9 fill the foreground.
11331	A pediatrician is examining a young child seated on an examination table.
11323	A cheerful baker with braided hair, wearing a white apron and hat, uses a long peel to remove a freshly baked loaf from a brick oven while other loaves rest on a wooden table nearby.
11330	A cheerful patissier stands behind a bakery counter displaying an assortment of cakes and pastries, including layered pies, colorful cupcakes, and a croissant, ready to serve customers.
11333	A smiling hairdresser in a white coat and green pants stands beside a red salon chair, holding scissors in one hand and a comb in the other, with a tool pouch at her waist and a window behind her.
11329	A pastry cook, wearing a chef’s hat and apron with braided hair, stands proudly holding a piping bag while surrounded by a display of freshly baked cakes and cupcakes on a wooden table beside a brick oven.
11334	A vibrant green bunch of parsley with finely divided, feathery leaves and a slender stem, commonly used as a fresh herb in cooking.
11327	A hand holds a roster listing names Ana, Eva, and Luis while another hand marks Eva and Luis with green checkmarks and Ana with a red X to record attendance.
11336	A fishmonger stands behind a display counter showcasing an assortment of fresh fish and a single shrimp arranged on green lettuce.
11328	A hand holds a sheet with names and checkboxes, marking attendance by checking off "VA" while "ANA" is already marked with an "X".
11332	A cheerful, round, yellow, hairy creature with a wide grin, bushy eyebrows, and shaggy hair stands confidently with hands on hips, wearing light blue shoes and white socks.
11340	A female pilot in a formal uniform with epaulets and cap stands beside a commercial airplane, symbolizing aviation professionalism and flight operations.
11341	A painter wearing a cap and overalls covered in colorful paint splatters, holding a paint roller and a paint bucket, standing beside a red paint tray and a partially painted green wall.
11338	A cheerful fisherwoman in a yellow raincoat and boots stands beside a small red and white boat on the water, holding a freshly caught fish.
11343	A building with three floors, each featuring windows and balconies, with the middle floor highlighted in yellow and the ground floor showing a door.
11335	A journalist is seated at a desk, writing on a document while surrounded by a computer monitor, a newspaper, and a framed newspaper clipping on the wall.
11339	A fish is hooked on a fishing line with a lure in its mouth.
11345	A policewoman in a blue uniform and cap stands beside a police car with a flashing light on its roof.
11337	A fisherwoman stands by the water holding a fishing rod, with a basket of caught fish beside her and a white bucket nearby.
11350	A psychologist in a purple suit sits in a green office chair, attentively taking notes while a client with blonde hair reclines in a red armchair during a therapy session.
11347	A poultrywoman wearing an apron and hat is skillfully cutting a chicken on a table while three other chickens hang suspended above her.
11348	A green arrowhead with a black circular center and a horizontal black line extending from its left side, symbolizing direction or action associated with the word "because".
11342	A smiling artist wearing paint-splattered overalls stands beside an easel, holding brushes and a palette, with a completed landscape painting of mountains, sky, and sun displayed on the easel.
11349	A female prisoner in a striped uniform with the number 0125 on her chest stands in a prison cell, hands clasped in front, with a barred window visible behind her.
11352	A hand places a decorative red and purple patterned bookmark between the pages of an open book, indicated by an arrow pointing to the bookmark's position.
11355	A square with a jagged, irregular red border and a downward arrow pointing to it, contrasting with a plain outlined square beside it, evoking an odd, strange, rare, or rummy-like anomaly.
11351	A green triangular warning sign with a black border and a black circle in the center, indicating caution or attention.
11344	A pizzeria counter featuring a cash register, a beverage dispenser with a red cup, and a menu displaying three pizza options: a pepperoni pizza, a slice of pizza with a soda bottle, and a cheese pizza, all with one slice removed from each.
11346	A female politician in a suit and tie stands at a podium addressing an audience, with multiple smiling faces surrounding her to represent public support or engagement.
11360	A video cassette player/recorder with a VHS tape shown beside it, indicated by an arrow pointing to the device.
11357	A person is recalling or remembering that it is day 3 and they have a medical appointment, as indicated by a thought bubble above their head containing a sticky note with the text "día 3 MÉDICO".
11358	A person is remembering that it is day 3 of being a doctor, as indicated by a thought bubble above their head containing a sticky note with the text "día 3 MÉDICO".
11361	A restaurant scene featuring a smiling waiter behind a counter with a cash register, wine bottles, and menu boards displaying fish and pasta dishes, while a table in front is set with a white tablecloth, two wine glasses, and a wine bottle.
11359	An hourglass with a narrow neck and two bulbous chambers, filled with yellow sand that is actively flowing from the upper chamber to the lower one, indicating the passage of time.
11356	A hand is scratching an itchy, red, irritated area on the skin, indicating discomfort or a rash.
11363	A brown toy bag overflowing with a teddy bear, a doll, and colorful building blocks, with a red toy car and a green block resting beside it.
11353	A woman with blonde hair, wearing a blue blazer over a pink shirt, stands behind a counter at a newsstand, surrounded by stacks and displays of newspapers, ready to serve customers.
11364	A green exit sign depicting a running figure through an open door is mounted next to a brown door with a yellow handle, indicating a safe evacuation route.
11354	A portable radio receiver with an extended antenna, featuring a tuning dial marked with FM and AM frequency bands and a perforated speaker grille.
11365	A person with blonde hair in a ponytail, wearing a red long-sleeve shirt and green pants, is balancing on one foot while lifting the other leg bent at the knee, demonstrating a one-legged hop.
11366	A person is depicted mid-motion, balancing and hopping on one foot while the other leg is lifted off the ground, demonstrating a single-leg hop.
11370	A simple black silhouette of a smiling human figure seated cross-legged on the floor with legs folded outward and feet resting on the ground.
11362	A roulette wheel featuring numbered slots from 0 to 36, alternating red and black with a green 0, and a central spindle with a ball track and pointer.
11373	A person in an orange top and blue pants is in the process of sitting down on a green park bench, indicated by a downward arrow near their back.
11374	A person is depicted in the act of sitting down on a green bench, indicated by a downward arrow showing the motion of descending onto the seat.
11372	Three figures seated in a circle, each positioned with legs crossed and smiling, enclosed within a red circular outline.
11376	A simple school chair with a light green seat and backrest supported by four slender legs, designed for student use in educational settings.
11375	A circular emblem divided into three sections, each containing a distinct living organism: a human figure, a green plant, and a dog, symbolizing harmony among different forms of life.
11378	A female lifeguard in a red swimsuit with "S.O.S." printed on it stands on a sandy beach holding a red and white lifebuoy, with calm water and gentle waves in the background.
11371	Three individuals are seated in a circle on the ground, each cross-legged with hands resting on their knees, facing inward in a calm and unified posture.
11369	A person with blonde hair, wearing a red shirt and green pants, is seated cross-legged on the floor with hands resting on their knees.
11380	A blowtorch with a cylindrical fuel canister divided into blue and red sections, a gray handle with a yellow trigger, and a long nozzle emitting a bright yellow flame.
11379	A smiling military woman in olive green uniform and helmet salutes while holding a rifle, standing beside a tank.
11381	A person is handing a ticket with a symbol to a box office clerk behind a counter, who is wearing a red jacket and speaking into a microphone.
11382	A colorful ice cream tub filled with three scoops of ice cream in yellow, brown, and pink, topped with a light blue spoon.
11377	A left-pointing arrow with a green triangular head and a black circular dot inside, connected to a curved black line that loops back on itself, symbolizing a directional turn or contrast despite prior expectation.
11367	A person in a red shirt and green pants stands upright on a line, poised to execute a broad jump by jumping forward with both feet together, while a ghosted outline of the same person in a bent position shows the preparatory phase of the jump.
11385	A brightly colored toy shop storefront with a striped awning, displaying a variety of toys including a child figurine, a colorful beach ball, a red car, a block tower, and a puzzle piece sign in the window.
11388	A trapeze artist, acrobat, suspended upside down by a bar, extends limbs dynamically as they prepare for or execute a mid-air maneuver.
11368	A person in mid-air after a broad jump, with both feet together and arms extended for balance, while a shadowed figure crouches nearby on the ground.
11389	A cloud emitting a bright yellow lightning bolt accompanied by the sound effect "BRUUMM!!" to represent thunder.
11390	A neatly arranged dinner service featuring a stack of plates, a large platter, a teapot, and a cup with saucer, all forming a complete dinnerware set for serving meals.
11391	A woman in a pink jacket stands behind a counter displaying assorted colorful candies, with a few scattered on the surface and a framed image of a wrapped candy above.
11383	A woman standing beside a white taxi cab with a "TAXI" sign on the roof, dressed in a yellow shirt and blue pants, representing a taxi driver.
11387	A bullfighter dressed in a traditional red and gold suit with a black beret, holding a yellow and red cape, standing confidently with one hand on hip.
11384	A horizontal clothesline stretched between two vertical posts with a single sock hanging from one of the lines.
11386	A toy shop storefront with a scalloped blue awning and a window displaying four colorful interlocking puzzle pieces in green, red, yellow, and blue.
11394	An oval-shaped, cracked, brown object emitting jagged lines suggesting age and decay.
11396	A group of students with backpacks and an adult chaperone walk together toward a grand school building, suggesting an organized school trip or educational visit.
11393	A stylized representation of a journey or route, depicted with a red diagonal line connecting two circular nodes—one yellow and one blue—symbolizing start and end points, intersected by black lines suggesting pathways or connections, with a black airplane icon indicating travel or transit.
11392	A veterinarian in a white coat stands beside an examination table where a gray cat with a bandaged front paw lies calmly, while a brown dog with a bandaged hind leg stands nearby, both appearing to be under veterinary care.
11399	A green triangular warning sign with a black border and a black circle centered inside, symbolizing caution or attention.
11395	A vibrant violet flower with five broad petals, each adorned with subtle internal veins and a soft gradient from deep to lighter purple, radiating from a delicate central core.
11401	A woman in a green jacket stands in a shoe shop, surrounded by shelves displaying various shoes including blue slip-ons, brown loafers, and red high heels, suggesting she is either a customer browsing or a shoemaker showcasing her craftsmanship.
11400	A traditional zambomba drum with a brown body, yellow drumhead secured by a rope, and a wooden stick with colorful ribbons attached, used in festive celebrations.
11403	A glass filled with yellow apple juice and a blue straw stands beside a red apple with green leaves and a brown stem.
11397	A wilted, lifeless plant in a white pot transforms into a vibrant, blooming flower in a brown pot, symbolizing renewal and vitality.
11405	A glass filled with yellow grape juice, featuring a blue straw inserted into the liquid, positioned beside a cluster of green grapes.
11406	A pair of light blue ballet shoes with ribbons tied around the ankles, featuring a soft, flat sole and a classic design for ballet dancers.
11402	A pair of open-toed, slip-on clogs with perforated uppers and padded footbeds, angled slightly outward as if resting on a surface.
11453	A diverse group of adults and children gathered around a chalkboard in a classroom setting, symbolizing collaborative learning and community engagement in education.
11404	A glass filled with red tomato juice and a blue straw sits beside a whole red tomato with a green stem.
11459	A collection of modern technology devices including a laptop, a robot, a smartwatch with a hand interacting with its interface, and a smartphone displaying time and app icons.
11465	An icon representing accessibility and approachability, showing a central red dot connected by arrows to symbols of a human ear, eyeglasses, a person in a wheelchair, and a broadcasting device, indicating inclusive communication for diverse sensory and mobility needs.
11466	A person is pushing another individual seated in a wheelchair with large wheels along a path.
11467	A person is assisting another individual who is seated in a wheelchair, providing support for mobility and transport.
11398	A person is performing a forward somersault, mid-air with legs extended upward and arms tucked, as indicated by the curved arrow above showing the direction of motion.
11469	A world map highlighting a central red dot surrounded by arrows pointing inward from multiple continents, symbolizing the convergence or influence of member states toward a central point.
11461	A glass filled with orange juice and a blue straw sits beside a carton decorated with images of a pear, peach, banana, and strawberry, both representing fruit-based beverages.
11470	A person standing atop a pedestal, radiating admiration and importance, with exclamation marks and eyes below symbolizing being looked up to as the best.
11471	A tilted document displaying placeholder text with a specific phrase circled in red, indicating its importance or significance within the context.
11457	Three individuals representing diverse professions— a healthcare worker in a white coat with a red cross, a construction worker in a hard hat holding a trowel and toolbox, and a police officer in uniform—symbolizing the variety of occupations available in the labor market and the importance of employment opportunities across different sectors.
11472	A person with a walker walks independently, with a wheelchair positioned behind them, symbolizing autonomy and mobility.
11473	A document labeled "LEX" featuring a balanced scale symbolizing justice and the rule of law.
11463	A hand is squeezing a citrus fruit over a glass that already contains orange juice with a straw.
11476	Three circular faces expressing distinct emotions—surprise, sadness, and happiness—arranged in a diagonal line to represent a spectrum of human feelings.
11474	Two clenched fists, bound by chains, forcefully breaking free with shards flying outward, symbolizing liberation and the triumph of freedom.
11478	A central red dot symbolizes accessibility, with arrows pointing from it to icons representing hearing, vision, mobility, and audio technology, illustrating inclusive design for diverse sensory and physical needs.
11477	A cheerful, radiant sun with a smiling face and orange rays emerging from behind, symbolizing the joyful arrival of dawn, daybreak, and the moment when light returns to the world.
11481	A person is physically supporting another individual seated in a wheelchair, illustrating a scenario of reliance and assistance.
11484	A person using a scooter, symbolizing independence and freedom, with a wheelchair nearby, representing mobility and autonomy.
11517	Two figures in a tender embrace, surrounded by floating hearts, symbolizing affection and romantic connection.
11486	A group of six stick figures, three in red and three in black, arranged in a scattered pattern to symbolize active participation and involvement in a collective setting.
11488	Two clenched fists, each bound by a shackle, are shown in the act of breaking free as the chains snap apart, symbolizing the powerful moment of liberation and the triumph over confinement.
11455	Two police officers, one male and one female, are depicted standing side by side with an equals sign between them, symbolizing equal opportunity and gender equality in law enforcement.
11519	A stylized figure with pigtails and a serene expression, surrounded by three red hearts above its head, symbolizing love and affection.
11521	Two individuals face each other with affectionate smiles, surrounded by floating hearts that symbolize their deep love and emotional connection.
11523	Two women facing each other with hearts floating around them, symbolizing love and affection between girlfriends or lovers.
11475	A group of six stick figures, three in red and three in black, arranged in two rows with smiling faces, symbolizing participation and inclusion in a collective activity.
11525	Two people are sharing a kiss on the cheek, with one person smiling and the word "MUAK!" written nearby.
11529	A person with brown hair in a green shirt tenderly offers a pink flower to another person with black hair in a pink shirt, as a red heart hovers above them symbolizing love and affection.
11534	A stick figure stands beside a depiction of the Spanish flag, which features horizontal red and yellow stripes with the national coat of arms centered on the yellow band.
11531	Two individuals share a tender moment as one presents a delicate pink flower to the other, symbolizing affection and the gentle embrace of falling in love, with a vibrant red heart hovering above them to signify deep emotional connection and adoration.
11538	Two smiling figures with pigtails face each other under floating red hearts, symbolizing affection and connection.
11527	Two women are sharing a playful kiss on the cheek, with one exclaiming "MUAK!" in delight.
11535	A woman dressed in a yellow top and green skirt stands beside the national flag of Spain, which features horizontal red and yellow stripes with the Spanish coat of arms centered on the yellow band.
11540	A red bus marked with the number 23 travels along a winding dotted path, symbolizing a journey from one destination to another.
11542	A red bicycle is depicted traveling along a curved, dotted red path marked by two red X's at the start and end points, symbolizing a covered route or journey.
11548	Two brides in white wedding dresses and veils, holding a bouquet of red roses together, symbolizing their union in a marriage ceremony.
11533	A person standing beside the national flag of Spain, which features horizontal red and yellow stripes with the Spanish coat of arms centered on the yellow band.
11544	A red rocket ship launching upward with a curved red dotted trail marked by two red X's at its endpoints, symbolizing a journey or travel through space.
11536	Two simple circular figures with closed eyes and smiling expressions face each other, surrounded by three red hearts floating above, symbolizing affection and romantic connection.
11550	A man in a suit and tie is depicted both outside and inside a red circle, symbolizing a prohibition or restriction related to the concept of a husband.
11552	A bride in a white wedding dress holding a bouquet of red roses, depicted both outside and inside a red circle, symbolizing her role as a wife.
11546	Two smiling individuals dressed in formal suits, holding hands and standing together as a newlywed married couple celebrating their wedding day.
11468	Two individuals, one in a red blazer and the other in a green blazer, are seated at a shared desk with an equal sign between them, symbolizing equal opportunity regardless of appearance or attire.
11563	A woman stands beside symbols representing female, male, and a heart between them, signifying bisexuality.
11558	A person in a green jacket and orange shorts stands in the foreground, while in the background, a heart symbol is positioned between two other individuals, one male and one female, visually representing attraction to both genders and symbolizing bisexuality.
11566	A person transitioning from a female to a male appearance, shown through a visual transformation with arrows indicating the change in gender identity and presentation.
11554	Two individuals holding hands, depicted in a simple illustration with distinct clothing colors, symbolizing a same-sex relationship.
